"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TLSv1.2","496","","","Client Hello (SNI=peoplestackwebexperiments-pa.clients6.google.com)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","66","","","63213  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","1053","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","163","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","69","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","58094","443","QUIC","73","","","Protected Payload (KP0), DCID=ee144d32dc9c141d"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","75","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TCP","54","","","443  >  63212 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TCP","54","","","443  >  63212 [ACK] Seq=1 Ack=1855 Win=71424 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","1292","","","Handshake, SCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","1292","","","Handshake, SCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","1292","","","Handshake, SCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","710","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","83","","","Handshake, DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","81","","","Handshake, DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","82","","","Handshake, DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","125","","","Handshake, DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","115","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","500","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","66","","","443  >  63213 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","54","","","63213  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","1466","","","63213  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TLSv1.3","386","","","Client Hello (SNI=peoplestack-pa.clients6.google.com)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","58094","443","QUIC","73","","","Protected Payload (KP0), DCID=ee144d32dc9c141d"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","163","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","1025","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","69","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","75","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","73","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","54","","","443  >  63213 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","54","","","443  >  63213 [ACK] Seq=1 Ack=1745 Win=71424 Len=0"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TLSv1.2","1466","","","[TCP Previous segment not captured] , Ignored Unknown Record"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TCP","1466","","","[TCP Out-Of-Order] 443  >  63212 [ACK] Seq=1 Ack=1855 Win=71424 Len=1412"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TLSv1.2","2878","","","Ignored Unknown Record"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","66","","","[TCP Dup ACK 16428#1] 63212  >  443 [ACK] Seq=1855 Ack=1 Win=66304 Len=0 SLE=1413 SRE=2825"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","54","","","63212  >  443 [ACK] Seq=1855 Ack=2825 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","54","","","63212  >  443 [ACK] Seq=1855 Ack=5649 Win=66304 Len=0"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TLSv1.2","1466","","","[TCP Previous segment not captured] , Ignored Unknown Record"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","66","","","[TCP Dup ACK 16467#1] 63212  >  443 [ACK] Seq=1855 Ack=5649 Win=66304 Len=0 SLE=8473 SRE=9885"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TCP","1466","","","[TCP Out-Of-Order] 443  >  63212 [PSH, ACK] Seq=7061 Ack=1855 Win=71424 Len=1412"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","66","","","[TCP Dup ACK 16467#2] 63212  >  443 [ACK] Seq=1855 Ack=5649 Win=66304 Len=0 SLE=7061 SRE=9885"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TLSv1.2","1085","","","Ignored Unknown Record"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TLSv1.2","1466","","","[TCP Fast Retransmission] , Ignored Unknown Record"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","66","","","[TCP Dup ACK 16467#3] 63212  >  443 [ACK] Seq=1855 Ack=5649 Win=66304 Len=0 SLE=7061 SRE=10916"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","54","","","63212  >  443 [ACK] Seq=1855 Ack=10916 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TLSv1.2","128","","","Change Cipher Spec, Application Data"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","352","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","63","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","83","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","63","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","58094","443","QUIC","77","","","Protected Payload (KP0), DCID=ee144d32dc9c141d"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","58094","443","QUIC","77","","","Protected Payload (KP0), DCID=ee144d32dc9c141d"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","1292","","","Initial, DCID=2a7baf444809e7db, PKN: 1, CRYPTO"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","1292","","","Initial, DCID=2a7baf444809e7db, PKN: 2, CRYPTO, CRYPTO, PING, PADDING, CRYPTO, PADDING, CRYPTO, PING, PADDING, CRYPTO, PADDING, PING, PING, PADDING"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","74","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TCP","54","","","443  >  63212 [ACK] Seq=10916 Ack=1929 Win=71424 Len=0"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63212","TLSv1.2","1080","","","Application Data, Application Data"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","58094","QUIC","65","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","58094","443","QUIC","73","","","Protected Payload (KP0), DCID=ee144d32dc9c141d"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","1108","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","125","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","78","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1292","","","Initial, SCID=ea7baf444809e7db, PKN: 1, ACK, PADDING"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1292","","","Initial, SCID=ea7baf444809e7db, PKN: 3, CRYPTO, PADDING"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1292","","","Initial, SCID=ea7baf444809e7db, PKN: 2, CRYPTO, PADDING"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","1292","","","Initial, DCID=ea7baf444809e7db, PKN: 3, ACK, PADDING"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","1292","","","Initial, DCID=ea7baf444809e7db, PKN: 4, ACK, PADDING"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","336","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","63","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","77","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","77","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","174","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","1292","","","Initial, DCID=3bd29e13f5b98edc, PKN: 1, CRYPTO"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","1292","","","Initial, DCID=3bd29e13f5b98edc, PKN: 2, PING, PING, PING, PING, PADDING, PING, PADDING, PING, PADDING, CRYPTO, PING, PADDING, PING, CRYPTO, PADDING"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","74","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TLSv1.3","2878","","","Server Hello, Change Cipher Spec"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","54","","","63213  >  443 [ACK] Seq=1745 Ack=2825 Win=66304 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","1466","","","443  >  63213 [ACK] Seq=2825 Ack=1745 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","1466","","","[TCP Previous segment not captured] 443  >  63213 [ACK] Seq=8473 Ack=1745 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","1466","","","[TCP Out-Of-Order] 443  >  63213 [PSH, ACK] Seq=7061 Ack=1745 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","66","","","63213  >  443 [ACK] Seq=1745 Ack=4237 Win=66304 Len=0 SLE=8473 SRE=9885"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","66","","","[TCP Dup ACK 16511#1] 63213  >  443 [ACK] Seq=1745 Ack=4237 Win=66304 Len=0 SLE=7061 SRE=9885"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","1466","","","[TCP Out-Of-Order] 443  >  63213 [PSH, ACK] Seq=4237 Ack=1745 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","66","","","63213  >  443 [ACK] Seq=1745 Ack=5649 Win=66304 Len=0 SLE=7061 SRE=9885"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","1072","","","443  >  63213 [PSH, ACK] Seq=9885 Ack=1745 Win=71424 Len=1018 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","1466","","","[TCP Out-Of-Order] 443  >  63213 [ACK] Seq=5649 Ack=1745 Win=71424 Len=1412"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","66","","","[TCP Dup ACK 16514#1] 63213  >  443 [ACK] Seq=1745 Ack=5649 Win=66304 Len=0 SLE=7061 SRE=10903"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","54","","","63213  >  443 [ACK] Seq=1745 Ack=10903 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TLSv1.3","128","","","Change Cipher Spec, Application Data"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63212","443","TCP","54","","","63212  >  443 [ACK] Seq=1929 Ack=11942 Win=65280 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","52226","443","QUIC","74","","","Protected Payload (KP0), DCID=fb270c5a4f378987"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","63214  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","75","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Initial, SCID=fbd29e13f5b98edc, PKN: 1, ACK, PADDING"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Initial, SCID=fbd29e13f5b98edc, PKN: 2, CRYPTO, PADDING"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Initial, SCID=fbd29e13f5b98edc, PKN: 3, CRYPTO, PADDING"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","1292","","","Initial, DCID=fbd29e13f5b98edc, PKN: 3, ACK, PADDING"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TCP","54","","","443  >  63213 [ACK] Seq=10903 Ack=1819 Win=71424 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63213","TLSv1.3","1052","","","Application Data, Application Data"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1292","","","Handshake, SCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1292","","","Handshake, SCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1292","","","Handshake, SCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","729","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","52226","QUIC","66","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","172.217.173.46","192.168.1.37","443","58862","QUIC","68","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","82","","","Handshake, DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","209","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","1288","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","1042","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","164","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","66","","","443  >  63214 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","54","","","63214  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","1466","","","63214  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TLSv1.3","496","","","Client Hello (SNI=peoplestackwebexperiments-pa.clients6.google.com)"
"2024-07-02 14:25:18","AzureWaveTec_50:42:9f","Broadcast","","","ARP","42","","","Who has 192.168.1.101? Tell 192.168.1.37"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","66","","","63215  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Handshake, SCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","715","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","81","","","Handshake, DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Handshake, SCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Handshake, SCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","82","","","Handshake, DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","163","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1053","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","206","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","75","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","73","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","65","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","1288","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","1004","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","54","","","443  >  63214 [ACK] Seq=1 Ack=1855 Win=71424 Len=0"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","54","","","443  >  63214 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63213","443","TCP","54","","","63213  >  443 [ACK] Seq=1819 Ack=11901 Win=65280 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","66","","","443  >  63215 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM WS=256"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","54","","","63215  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TCP","1466","","","63215  >  443 [ACK] Seq=1 Ack=1 Win=66304 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","63215","443","TLSv1.2","418","","","Client Hello (SNI=peoplestack-pa.clients6.google.com)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1292","","","Handshake, SCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","201","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","74","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","1024","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","163","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","65","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","75","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","75","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","192.168.1.37","172.217.173.46","58862","443","QUIC","508","","","Protected Payload (KP0), DCID=f3c7a275c649e865"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","54","","","443  >  63215 [ACK] Seq=1 Ack=1413 Win=68608 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","63215","TCP","54","","","443  >  63215 [ACK] Seq=1 Ack=1777 Win=71424 Len=0"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","70","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.251.132.138","59444","443","QUIC","75","","","Protected Payload (KP0), DCID=fbd29e13f5b98edc"
"2024-07-02 14:25:18","142.251.132.138","192.168.1.37","443","59444","QUIC","67","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TLSv1.3","1466","","","Server Hello, Change Cipher Spec"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Previous segment not captured] 443  >  63214 [ACK] Seq=2825 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","63214  >  443 [ACK] Seq=1855 Ack=1413 Win=66304 Len=0 SLE=2825 SRE=4237"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","443  >  63214 [PSH, ACK] Seq=4237 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1084","","","[TCP Previous segment not captured] 443  >  63214 [PSH, ACK] Seq=9885 Ack=1855 Win=71424 Len=1030 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","2878","","","[TCP Out-Of-Order] 443  >  63214 [PSH, ACK] Seq=5649 Ack=1855 Win=71424 Len=2824 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Out-Of-Order] 443  >  63214 [PSH, ACK] Seq=1413 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","[TCP Dup ACK 16585#1] 63214  >  443 [ACK] Seq=1855 Ack=1413 Win=66304 Len=0 SLE=2825 SRE=5649"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","74","","","[TCP Dup ACK 16585#2] 63214  >  443 [ACK] Seq=1855 Ack=1413 Win=66304 Len=0 SLE=9885 SRE=10915 SLE=2825 SRE=5649"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","74","","","[TCP Dup ACK 16585#3] 63214  >  443 [ACK] Seq=1855 Ack=1413 Win=66304 Len=0 SLE=2825 SRE=8473 SLE=9885 SRE=10915"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","63214  >  443 [ACK] Seq=1855 Ack=8473 Win=66304 Len=0 SLE=9885 SRE=10915"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Out-Of-Order] 443  >  63214 [ACK] Seq=8473 Ack=1855 Win=71424 Len=1412"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","54","","","63214  >  443 [ACK] Seq=1855 Ack=10915 Win=66304 Len=0"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TLSv1.3","128","","","Change Cipher Spec, Application Data"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1288","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","126","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","274","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","77","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","73","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","1087","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","64475","QUIC","86","","","Protected Payload (KP0)"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","64475","443","QUIC","77","","","Protected Payload (KP0), DCID=ea7baf444809e7db"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Spurious Retransmission] 443  >  63214 [ACK] Seq=1413 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","142.250.78.42","192.168.1.37","443","63214","TCP","1466","","","[TCP Spurious Retransmission] 443  >  63214 [ACK] Seq=5649 Ack=1855 Win=71424 Len=1412 [TCP segment of a reassembled PDU]"
"2024-07-02 14:25:18","192.168.1.37","142.250.78.42","63214","443","TCP","66","","","[TCP Dup ACK 16595#1] 63214  >  443 [ACK] Seq=1929 Ack=10915 Win=66304 Len=0 SLE=1413 SRE=2825"
