"Timestap","Source IP Address","Destination IP Address","Source Port","Destination Port","Protocol","Packet Length","Hypertext Transfer Protocol","Host Name","Info"
"2024-06-24 16:30:47","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:47","142.250.218.138","192.168.1.41","443","53035","UDP","71","","","443  >  53035 Len=29"
"2024-06-24 16:30:47","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:48","172.217.28.110","192.168.1.41","443","54547","QUIC","72","","","Protected Payload (KP0)"
"2024-06-24 16:30:48","172.217.28.110","192.168.1.41","443","54547","QUIC","431","","","Protected Payload (KP0)"
"2024-06-24 16:30:48","172.217.28.110","192.168.1.41","443","54547","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:30:48","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:48","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:48","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:48","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:48","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:48","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:48","172.217.28.110","192.168.1.41","443","54547","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:49","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:49","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:50","192.168.1.41","52.112.92.137","60594","443","TLSv1.2","112","","","Application Data"
"2024-06-24 16:30:50","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:50","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:50","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:50","52.112.92.137","192.168.1.41","443","60594","TCP","54","","","443  >  60594 [ACK] Seq=1 Ack=59 Win=177 Len=0"
"2024-06-24 16:30:50","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:50","52.112.92.137","192.168.1.41","443","60594","TLSv1.2","101","","","Application Data"
"2024-06-24 16:30:50","192.168.1.41","52.112.92.137","60594","443","TCP","54","","","60594  >  443 [ACK] Seq=59 Ack=48 Win=252 Len=0"
"2024-06-24 16:30:50","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:50","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:51","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:51","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:51","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:52","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:52","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:52","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:52","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:53","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:54","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:54","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:54","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","1292","","","Initial, DCID=0ed2bd83934b40a3, PKN: 1, CRYPTO, PADDING, PING, PING, PING, PADDING, CRYPTO, CRYPTO"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","121","","","0-RTT, DCID=0ed2bd83934b40a3"
"2024-06-24 16:30:54","fe80::50d6:a2ff:fe01:18fd","ff02::2","","","ICMPv6","70","","","Router Solicitation from 52:d6:a2:01:18:fd"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","383","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","1195","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","72","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","78","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","1292","","","Initial, DCID=0ed2bd83934b40a3, PKN: 4, CRYPTO, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO, PADDING, CRYPTO"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Handshake, SCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Handshake, SCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Handshake, SCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","1184","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","81","","","Handshake, DCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","207","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Handshake, SCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","203","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Handshake, SCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","205","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","572","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","143.255.251.141","192.168.1.41","443","55745","QUIC","168","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","75","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","192.168.1.41","143.255.251.141","55745","443","QUIC","75","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","955","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","263","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","65","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","110","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","63","","","Protected Payload (KP0)"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","73","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","73","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","77","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:30:54","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:54","172.217.28.110","192.168.1.41","443","54547","QUIC","66","","","Protected Payload (KP0)"
"2024-06-24 16:30:55","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:56","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:56","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:56","192.168.1.1","255.255.255.255","5678","5678","MNDP","207","","","5678  >  5678 Len=165"
"2024-06-24 16:30:56","Routerboardc_5e:b9:50","CDP/VTP/DTP/PAgP/UDLD","","","0x7b00","137","","","Ethernet II"
"2024-06-24 16:30:56","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:30:56","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:57","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:30:57","192.168.1.40","224.0.0.251","5353","5353","MDNS","152","","","Standard query 0x0004 PTR _%9E5E7C8F47989526C9BCD95D24084F6F0B27C5ED._sub._googlecast._tcp.local, ""QM"" question PTR _CFE7FEDA._sub._googlecast._tcp.local, ""QM"" question PTR _googlecast._tcp.local, ""QM"" question"
"2024-06-24 16:30:57","192.168.1.42","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.251"
"2024-06-24 16:30:57","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:30:57","192.168.1.42","224.0.0.22","","","IGMPv3","54","","","Membership Report / Leave group 224.0.0.251"
"2024-06-24 16:30:58","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:30:58","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:30:58","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:00","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:00","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:00","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:02","192.168.1.41","142.250.218.138","53035","443","UDP","71","","","53035  >  443 Len=29"
"2024-06-24 16:31:02","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:02","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:02","142.250.218.138","192.168.1.41","443","53035","UDP","67","","","443  >  53035 Len=25"
"2024-06-24 16:31:04","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:04","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:04","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","1288","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","1288","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","488","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","157","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","1195","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","69","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","633","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","77","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","72","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","78","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","72","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","78","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","70","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","73","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","143.255.251.141","192.168.1.41","443","55745","QUIC","73","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","143.255.251.141","55745","443","QUIC","74","","","Protected Payload (KP0), DCID=eed2bd83934b40a3"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","1288","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","1292","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","955","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","74","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","65","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","65","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","81","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","172.217.28.110","192.168.1.41","443","54547","QUIC","63","","","Protected Payload (KP0)"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","78","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:04","192.168.1.41","172.217.28.110","54547","443","QUIC","75","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:05","192.168.1.41","172.217.28.110","54547","443","QUIC","1286","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:05","192.168.1.41","172.217.28.110","54547","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:05","192.168.1.41","172.217.28.110","54547","443","QUIC","1292","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:05","192.168.1.41","172.217.28.110","54547","443","QUIC","345","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:05","172.217.28.110","192.168.1.41","443","54547","QUIC","67","","","Protected Payload (KP0)"
"2024-06-24 16:31:05","192.168.1.41","172.217.28.110","54547","443","QUIC","1286","","","Protected Payload (KP0), DCID=e9df976726c2c7c9"
"2024-06-24 16:31:05","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.250? Tell 192.168.1.1"
"2024-06-24 16:31:06","192.168.1.41","52.226.139.185","60612","443","TLSv1.2","96","","","Application Data"
"2024-06-24 16:31:06","Routerboardc_5e:b9:50","Broadcast","","","ARP","42","","","Who has 192.168.1.44? Tell 192.168.1.1"
"2024-06-24 16:31:06","172.217.28.110","192.168.1.41","443","54547","QUIC","72","","","Protected Payload (KP0)"
"2024-06-24 16:31:06","Routerboardc_5e:b9:50","Spanning-tree-(for-bridges)_00","","","0x2f00","61","","","Ethernet II"
"2024-06-24 16:31:06","192.168.1.43","239.255.255.250","59799","1900","SSDP","179","","","M-SEARCH * HTTP/1.1 "
